% Model,hl2.mph
% Version,COMSOL 6.1.0.357
% Date,"Nov 13 2023, 18:26"
% Table,d8_m - 
% m,d1 (m),freq (Hz),"Total acoustic pressure (Pa), Pressure","Total acoustic velocity, z-component (m^3/s), Velocity"
0,0.08,3870,2700,-5.295580313795888E-4+0.004988076211305007i
0,0.08,3880,2700,-1.6109775216273487E-4+0.0027146137238816255i
0,0.08,3890,2700,-7.343152906508533E-5+0.0017687984907853239i
0,0.08,3900,2700,-4.056657978573098E-5+0.0012361064133716545i
0,0.08,3910,2700,-2.5178138671470298E-5+8.83220486683727E-4i
0,0.08,3920,2700,-1.6979725678604103E-5+6.2336894436015E-4i
0,0.08,3930,2700,-1.2257208535755319E-5+4.166462521002938E-4i
0,0.08,3940,2700,-9.424024760325123E-6+2.4184935155567014E-4i
0,0.08,3950,2700,-7.72368152978774E-6+8.634632000235991E-5i
0,0.08,3960,2700,-6.771679316406225E-6-5.822949451191983E-5i
0,0.08,3970,2700,-6.371924697388678E-6-1.980770691070675E-4i
0,0.08,3980,2700,-6.438180698497442E-6-3.3840649723187376E-4i
0,0.08,3990,2700,-6.962692570523297E-6-4.842411715216111E-4i
0,0.08,4000,2700,-8.012096707740203E-6-6.411287176467985E-4i
0,0.08,4010,2700,-9.747883003302834E-6-8.15983158279012E-4i
0,0.08,4020,2700,-1.2483099915682265E-5-0.0010183451258332931i
0,0.08,4030,2700,-1.6812562209467346E-5-0.0012625927383734484i
0,0.08,4040,2700,-2.3921310155643325E-5-0.0015723118920403184i
0,0.08,4050,2700,-3.639390683841627E-5-0.0019899978001074424i
0,0.08,4060,2700,-6.06989267480176E-5-0.0026018387855633856i
0,0.08,4070,2700,-1.1683732407000926E-4-0.003614729311841216i
0,0.08,4080,2700,-2.9364638457903463E-4-0.0056832466040427675i
0,0.08,4090,2700,-0.001486214326541533-0.012517918151876927i
0,0.08,4100,2700,-0.02753779621356455+0.04532261551645563i
0,0.08,4110,2700,-8.311550636435247E-4+0.008901452831150519i
0,0.08,4120,2700,-2.5517350391055844E-4+0.004764796464344641i
0,0.08,4130,2700,-1.25468673939459E-4+0.003195322398393214i
0,0.08,4140,2700,-7.583333370658236E-5+0.0023537629429376795i
0,0.08,4150,2700,-5.142219406335024E-5+0.00181680530252058i
0,0.08,4160,2700,-3.7476668386889575E-5+0.0014339819227138404i
0,0.08,4170,2700,-2.8658672959961407E-5+0.0011373941390867023i
0,0.08,4180,2700,-2.2655525270168496E-5+8.904800899528784E-4i
0,0.08,4190,2700,-1.8354859443309232E-5+6.694922109543517E-4i
0,0.08,4200,2700,-1.525010067669424E-5+4.541528865092741E-4i
0,0.08,4210,2700,-1.3390412886804931E-5+2.186182691079214E-4i
0,0.08,4220,2700,-1.4319751414359223E-5-8.933055003621343E-5i
0,0.08,4230,2700,-2.9275178164807303E-5-6.426814474204506E-4i
0,0.08,4240,2700,-3.0044372765277924E-4-0.0028513247142530913i
0,0.08,4250,2700,-6.386158281678641E-4+0.004051966669421311i
0,0.08,4260,2700,-1.0468681342535227E-4+0.001453299386830463i
0,0.08,4270,2700,-5.600885426698631E-5+8.887107678012393E-4i
0,0.08,4280,2700,-4.064072878138557E-5+6.068013679433162E-4i
0,0.08,4290,2700,-3.3645085370470994E-5+4.184253677545676E-4i
0,0.08,4300,2700,-2.9930774283465766E-5+2.719933241374278E-4i
0,0.08,4310,2700,-2.7871754192364524E-5+1.472372649883385E-4i
0,0.08,4320,2700,-2.68148362825565E-5+3.421167085439092E-5i
0,0.08,4330,2700,-2.646622051588789E-5-7.2872900915623E-5i
0,0.08,4340,2700,-2.6695158036448665E-5-1.7795338412053945E-4i
0,0.08,4350,2700,-2.7461552469189825E-5-2.84152521694639E-4i
0,0.08,4360,2700,-2.878975234540836E-5-3.943482289824781E-4i
0,0.08,4370,2700,-3.0764824915856156E-5-5.11575475098057E-4i
0,0.08,4380,2700,-3.3545375836447384E-5-6.394099369223451E-4i
0,0.08,4390,2700,-3.739612823089122E-5-7.824478369081861E-4i
0,0.08,4400,2700,-4.275338436445046E-5-9.470272013963816E-4i
0,0.08,4410,2700,-5.035549030129486E-5-0.0011424469994098234i
0,0.08,4420,2700,-6.151690420848193E-5-0.001383220690235389i
0,0.08,4430,2700,-7.875523479422048E-5-0.0016936255834924007i
0,0.08,4440,2700,-1.0740459114428136E-4-0.002117893012525015i
0,0.08,4450,2700,-1.6049801327330763E-4-0.002746365978160449i
0,0.08,4460,2700,-2.775154676520964E-4-0.0037970553453456337i
0,0.08,4470,2700,-6.310735158604695E-4-0.005962273562607702i
0,0.08,4480,2700,-0.002948643098018897-0.013106912760513477i
0,0.08,4490,2700,-0.024934201877355684+0.031539637793212574i
0,0.08,4500,2700,-0.0011537994484704843+0.008760593749013609i
0,0.08,4510,2700,-3.3322792006834146E-4+0.004803922161046613i
0,0.08,4520,2700,-1.509969245232408E-4+0.0032577179249676956i
0,0.08,4530,2700,-8.401995919922764E-5+0.0024250926584906255i
0,0.08,4540,2700,-5.266353316665466E-5+0.0018973387428643154i
0,0.08,4550,2700,-3.5718991352479185E-5+0.0015272903007552522i
0,0.08,4560,2700,-2.5652183918629622E-5+0.0012489949947928657i
0,0.08,4570,2700,-1.9259627255868072E-5+0.0010284330717655716i
0,0.08,4580,2700,-1.4999786751252266E-5+8.462129148869806E-4i
0,0.08,4590,2700,-1.2060867128585053E-5+6.904012864033046E-4i
0,0.08,4600,2700,-9.985482735779297E-6+5.531760883556118E-4i
0,0.08,4610,2700,-8.502677963563808E-6+4.291129160515062E-4i
0,0.08,4620,2700,-7.446424066227E-6+3.1423827802266944E-4i
0,0.08,4630,2700,-6.713621126283294E-6+2.0546830431903646E-4i
0,0.08,4640,2700,-6.241643331916881E-6+1.0024997360859986E-4i
0,0.08,4650,2700,-5.996385871953068E-6-3.690928999614068E-6i
0,0.08,4660,2700,-5.966630889612895E-6-1.0855114706523298E-4i
0,0.08,4670,2700,-6.163006909078002E-6-2.1663968018173534E-4i
0,0.08,4680,2700,-6.621405655217335E-6-3.3059169174798624E-4i
0,0.08,4690,2700,-7.412310477336772E-6-4.536511174949002E-4i
0,0.08,4700,2700,-8.659991522548885E-6-5.900922134084993E-4i
0,0.08,4710,2700,-1.0580676752519652E-5-7.459086190670876E-4i
0,0.08,4720,2700,-1.3561074759484024E-5-9.300304057882569E-4i
0,0.08,4730,2700,-1.8331223188985273E-5-0.0011566466890671678i
0,0.08,4740,2700,-2.6383214868882027E-5-0.001450049762895395i
0,0.08,4750,2700,-4.1126481477599495E-5-0.0018559349814132003i
0,0.08,4760,2700,-7.17130332510256E-5-0.002472088797460274i
0,0.08,4770,2700,-1.497333379218785E-4-0.003552749585143771i
0,0.08,4780,2700,-4.4780815529968723E-4-0.00602837321428048i
0,0.08,4790,2700,-0.004355972072669149-0.017804763074068353i
0,0.08,4800,2700,-0.003968245269690403+0.01636033252587195i
0,0.08,4810,2700,-5.305818104959905E-4+0.005840660672996346i
0,0.08,4820,2700,-2.1119069647186056E-4+0.003483794589998222i
0,0.08,4830,2700,-1.1840770474919128E-4+0.002437016949661823i
0,0.08,4840,2700,-7.875080241703076E-5+0.0018356381584823942i
0,0.08,4850,2700,-5.80817761322024E-5+0.0014381031127872535i
0,0.08,4860,2700,-4.594695868871259E-5+0.0011504483213520145i
0,0.08,4870,2700,-3.825886358950571E-5+9.284678236720536E-4i
0,0.08,4880,2700,-3.3148283147763525E-5+7.485642614693975E-4i
0,0.08,4890,2700,-2.966409525916055E-5+5.969240948938595E-4i
0,0.08,4900,2700,-2.728656497218609E-5+4.648477669654571E-4i
0,0.08,4910,2700,-2.5721360956321686E-5+3.4649712697355024E-4i
0,0.08,4920,2700,-2.4805578963305016E-5+2.3770370921616388E-4i
0,0.08,4930,2700,-2.4465296250491973E-5+1.3527725776714037E-4i
0,0.08,4940,2700,-2.4702764194382404E-5+3.655077795851397E-5i
0,0.08,4950,2700,-2.5610152090549228E-5-6.0991759102228124E-5i
0,0.08,4960,2700,-2.7426258828306215E-5-1.6014916427751022E-4i
0,0.08,4970,2700,-3.070056271629393E-5-2.647616868033397E-4i
0,0.08,4980,2700,-3.681519431878616E-5-3.8158099742842096E-4i
0,0.08,4990,2700,-5.01407405991148E-5-5.265688979948143E-4i
0,0.08,5000,2700,-9.27778072463471E-5-7.573955037316153E-4i
0,0.08,5010,2700,-6.350786341907558E-4-0.0015769446667721722i
0,0.08,5020,2700,-1.0252971816522266E-4+8.96344720547844E-5i
0,0.08,5030,2700,-1.1899221114559531E-5-4.356509508298418E-4i
0,0.08,5040,2700,-8.879680145576948E-6-6.615125629058461E-4i
0,0.08,5050,2700,-1.1176160127657877E-5-8.426588658930813E-4i
0,0.08,5060,2700,-1.4566928653130318E-5-0.0010213632437670944i
0,0.08,5070,2700,-1.8764571949833955E-5-0.0012152159505761453i
0,0.08,5080,2700,-2.4141165225421708E-5-0.001438208623096128i
0,0.08,5090,2700,-3.1471452604300275E-5-0.0017072313483957578i
0,0.08,5100,2700,-4.219323207343838E-5-0.002047624711459322i
0,0.08,5110,2700,-5.920608111005901E-5-0.002502746513204015i
0,0.08,5120,2700,-8.916765097563846E-5-0.003156148997668802i
0,0.08,5130,2700,-1.5045778907479734E-4-0.004194596889800517i
0,0.08,5140,2700,-3.1104795791067256E-4-0.006141039746984102i
0,0.08,5150,2700,-0.0010160143634370506-0.011225018695184759i
0,0.08,5160,2700,-0.02787032721935291-0.05265975290930349i
0,0.08,5170,2700,-0.002183966901015186+0.016604295406910094i
0,0.08,5180,2700,-4.2823347501656637E-4+0.007393181556909295i
0,0.08,5190,2700,-1.7419493808943154E-4+0.004685249082146253i
0,0.08,5200,2700,-9.322908868243745E-5+0.0033811352926544818i
0,0.08,5210,2700,-5.7760927108924376E-5+0.002605617815371417i
0,0.08,5220,2700,-3.924787703569806E-5+0.0020853160907645667i
0,0.08,5230,2700,-2.8449322031491474E-5+0.0017072952906632126i
0,0.08,5240,2700,-2.1652646962391265E-5+0.0014163713732796128i
0,0.08,5250,2700,-1.7136265444066457E-5+0.0011823202128714249i
0,0.08,5260,2700,-1.4015953966590776E-5+9.871355808251897E-4i
0,0.08,5270,2700,-1.18019000911119E-5+8.193546662889964E-4i
0,0.08,5280,2700,-1.0207143568626545E-5+6.712604202524207E-4i
0,0.08,5290,2700,-9.056948422923872E-6+5.373862361519411E-4i
0,0.08,5300,2700,-8.242946627165174E-6+4.136595839261306E-4i
0,0.08,5310,2700,-7.698901089169745E-6+2.9687811927698096E-4i
0,0.08,5320,2700,-7.387825301416306E-6+1.8436467706803446E-4i
0,0.08,5330,2700,-7.295754436414832E-6+7.371723294189384E-5i
0,0.08,5340,2700,-7.430165942234525E-6-3.7397878989322966E-5i
0,0.08,5350,2700,-7.822685237939359E-6-1.5144834237619875E-4i
0,0.08,5360,2700,-8.537202054690314E-6-2.712728123481376E-4i
0,0.08,5370,2700,-9.686687997911475E-6-4.0040517868116595E-4i
0,0.08,5380,2700,-1.1466255238739266E-5-5.435746196667799E-4i
0,0.08,5390,2700,-1.421973506702438E-5-7.075514473142765E-4i
0,0.08,5400,2700,-1.858191585817185E-5-9.026996892359086E-4i
0,0.08,5410,2700,-2.5809402139265514E-5-0.0011460808084077531i
0,0.08,5420,2700,-3.864362549213975E-5-0.0014683213128078372i
0,0.08,5430,2700,-6.394457837141693E-5-0.0019309588138572322i
0,0.08,5440,2700,-1.2279081116653955E-4-0.0026792673493668522i
0,0.08,5450,2700,-3.066403329833074E-4-0.0041581405495465925i
0,0.08,5460,2700,-0.0014527143356409188-0.008658469123907124i
0,0.08,5470,2700,-0.0352783848489219+0.021271225576730543i
0,0.08,5480,2700,-0.001179355623039747+0.006960369855796558i
0,0.08,5490,2700,-3.6761246521573254E-4+0.003615659835223565i
0,0.08,5500,2700,-1.9042333596444187E-4+0.0023617007358882483i
0,0.08,5510,2700,-1.2353400043807242E-4+0.0016892802064069486i
0,0.08,5520,2700,-9.12639958549523E-5+0.0012573124555289134i
0,0.08,5530,2700,-7.353824255163902E-5+9.462776069424407E-4i
0,0.08,5540,2700,-6.317370343756726E-5+7.030932947576787E-4i
0,0.08,5550,2700,-5.711563118580549E-5+5.00097776300916E-4i
0,0.08,5560,2700,-5.39476064905514E-5+3.208541396100532E-4i
0,0.08,5570,2700,-5.303676722658927E-5+1.5420152121319378E-4i
0,0.08,5580,2700,-5.422430505067678E-5-8.745946113541995E-6i
0,0.08,5590,2700,-5.775944753004755E-5-1.765715690150539E-4i
0,0.08,5600,2700,-6.442318373399884E-5-3.5949462609413544E-4i
0,0.08,5610,2700,-7.595843663612725E-5-5.722980881884446E-4i
0,0.08,5620,2700,-9.628713437431568E-5-8.403566313752426E-4i
0,0.08,5630,2700,-1.3537533186825355E-4-0.0012151482030195238i
0,0.08,5640,2700,-2.249716939898044E-4-0.0018247237945914281i
0,0.08,5650,2700,-5.186355847311539E-4-0.0031066581975240856i
0,0.08,5660,2700,-0.003133054010714765-0.007897603103190987i
0,0.08,5670,2700,-0.004180765069349757+0.00963577243273533i
0,0.08,5680,2700,-4.0608704443844697E-4+0.003391680173996579i
0,0.08,5690,2700,-1.2651719137469366E-4+0.0019308520074140978i
0,0.08,5700,2700,-5.700753571511914E-5+0.0012736481499573287i
0,0.08,5710,2700,-3.104023173055384E-5+8.83562240861281E-4i
0,0.08,5720,2700,-1.9136852585520654E-5+6.131241060124818E-4i
0,0.08,5730,2700,-1.299912311521746E-5+4.053680037451772E-4i
0,0.08,5740,2700,-9.61996974928011E-6+2.333391109647835E-4i
0,0.08,5750,2700,-7.722755361566048E-6+8.227495889573223E-5i
0,0.08,5760,2700,-6.707778325870488E-6-5.6995152726957646E-5i
0,0.08,5770,2700,-6.2792594634447696E-6-1.9094844708514877E-4i
0,0.08,5780,2700,-6.297325022770628E-6-3.248677660758149E-4i
0,0.08,5790,2700,-6.71770406407934E-6-4.6380288104070163E-4i
0,0.08,5800,2700,-7.573699248583958E-6-6.134084805361007E-4i
0,0.08,5810,2700,-8.988853611075826E-6-7.809736654613712E-4i
0,0.08,5820,2700,-1.1230510610994729E-5-9.770773600032E-4i
0,0.08,5830,2700,-1.4849915008495648E-5-0.001218773005439639i
0,0.08,5840,2700,-2.1058511518420148E-5-0.001536646663347313i
0,0.08,5850,2700,-3.2895168833089174E-5-0.001993036079655511i
0,0.08,5860,2700,-5.98272762996027E-5-0.0027398232179782346i
0,0.08,5870,2700,-1.4505186014524937E-4-0.0042735945620318095i
0,0.08,5880,2700,-7.763262200674016E-4-0.009704748069289854i
0,0.08,5890,2700,-0.00646839544893447+0.026307356890935368i
0,0.08,5900,2700,-2.757293499404637E-4+0.005246774531075366i
0,0.08,5910,2700,-8.614049990846973E-5+0.0026607707074785916i
0,0.08,5920,2700,-4.2476620256446876E-5+0.001604862236748103i
0,0.08,5930,2700,-2.6368599286170706E-5+9.88427637168674E-4i
0,0.08,5940,2700,-1.944744173256838E-5+5.418062390384748E-4i
0,0.08,5950,2700,-1.730397011510301E-5+1.5079257446139955E-4i
0,0.08,5960,2700,-2.0383180085291698E-5-2.7838557501166364E-4i
0,0.08,5970,2700,-3.9944325374431156E-5-9.492478537569501E-4i
0,0.08,5980,2700,-2.774021457535298E-4-0.0033090081977058933i
0,0.08,5990,2700,-5.565585985361556E-4+0.004619484131511949i
0,0.08,6000,2700,-6.59409266450549E-5+0.001282821260247591i
0,0.08,6010,2700,-3.2007374912744107E-5+5.744551324612425E-4i
0,0.08,6020,2700,-2.3559639982205965E-5+1.9761919732283877E-4i
0,0.08,6030,2700,-2.145825623783988E-5-7.919068434613196E-5i
0,0.08,6040,2700,-2.2457348350254162E-5-3.2202484702512763E-4i
0,0.08,6050,2700,-2.6151355568192095E-5-5.622752417612968E-4i
0,0.08,6060,2700,-3.3445726948830595E-5-8.239726671240435E-4i
0,0.08,6070,2700,-4.6960537838715714E-5-0.0011358228677463636i
0,0.08,6080,2700,-7.332554574626846E-5-0.0015453724421113982i
0,0.08,6090,2700,-1.3173252602752356E-4-0.0021528102042206137i
0,0.08,6100,2700,-2.955403401710673E-4-0.0032299656521014193i
0,0.08,6110,2700,-0.0010516707567401345-0.005871389857280854i
0,0.08,6120,2700,-0.017957752105552782-0.01500539640067333i
0,0.08,6130,2700,-0.002645288435629721+0.007878021129337828i
0,0.08,6140,2700,-6.349251999574427E-4+0.003610033413473778i
0,0.08,6150,2700,-3.01435313732152E-4+0.0021824820559196694i
0,0.08,6160,2700,-1.8830755391482977E-4+0.0014475930888983466i
0,0.08,6170,2700,-1.3693304986318275E-4+9.774890885931138E-4i
0,0.08,6180,2700,-1.1000304387965928E-4+6.325092176132032E-4i
0,0.08,6190,2700,-9.508336975033876E-5+3.525557363784731E-4i
0,0.08,6200,2700,-8.717897880087371E-5+1.0606935708924522E-4i
0,0.08,6210,2700,-8.41535906071935E-5-1.2696169825371202E-4i
0,0.08,6220,2700,-8.527301814398716E-5-3.6228007921843984E-4i
0,0.08,6230,2700,-9.078302174961269E-5-6.156897407346329E-4i
0,0.08,6240,2700,-1.0204441719062505E-4-9.072582186560876E-4i
0,0.08,6250,2700,-1.223712308898225E-4-0.0012679603536124371i
0,0.08,6260,2700,-1.5962404391600977E-4-0.001754138907539192i
0,0.08,6270,2700,-2.3505122703509055E-4-0.0024870467963601897i
0,0.08,6280,2700,-4.2321950581868865E-4-0.003792908135071016i
0,0.08,6290,2700,-0.0011626090472592946-0.006957540586294005i
0,0.08,6300,2700,-0.015286465483977803-0.023502448588645464i
0,0.08,6310,2700,-0.0028984549780511158+0.01285878920379779i
0,0.08,6320,2700,-4.74962653372241E-4+0.00566270719652013i
0,0.08,6330,2700,-1.730587317550405E-4+0.0036013161582365734i
0,0.08,6340,2700,-8.478547642130227E-5+0.002617001537096668i
0,0.08,6350,2700,-4.8679839350276585E-5+0.0020305861641684406i
0,0.08,6360,2700,-3.094808007825761E-5+0.0016343469293098275i
0,0.08,6370,2700,-2.117532500796096E-5+0.001343588350240622i
0,0.08,6380,2700,-1.5347804795969874E-5+0.0011172754544267634i
0,0.08,6390,2700,-1.1672645128903738E-5+9.330608121690497E-4i
0,0.08,6400,2700,-9.260209922253279E-6+7.77682872184017E-4i
0,0.08,6410,2700,-7.63303176742123E-6+6.427244295087424E-4i
0,0.08,6420,2700,-6.519042256075636E-6+5.225352038630471E-4i
0,0.08,6430,2700,-5.756023758421063E-6+4.131282533319853E-4i
0,0.08,6440,2700,-5.2441342541376135E-6+3.1155243123359683E-4i
0,0.08,6450,2700,-4.920958062917135E-6+2.1551260326616175E-4i
0,0.08,6460,2700,-4.747871910436375E-6+1.2312438257144296E-4i
0,0.08,6470,2700,-4.702492607447499E-6+3.274275449562812E-5i
0,0.08,6480,2700,-4.774673720005079E-6-5.7171037800180004E-5i
0,0.08,6490,2700,-4.964857792578438E-6-1.4816851783483326E-4i
0,0.08,6500,2700,-5.284367530767031E-6-2.4193951301649646E-4i
0,0.08,6510,2700,-5.757835274306011E-6-3.4046762461693186E-4i
0,0.08,6520,2700,-6.428735778595654E-6-4.462499240268211E-4i
0,0.08,6530,2700,-7.370358601597175E-6-5.626403410967141E-4i
0,0.08,6540,2700,-8.707559358623359E-6-6.944319125662108E-4i
0,0.08,6550,2700,-1.0662072777310546E-5-8.489218444603821E-4i
0,0.08,6560,2700,-1.3654826998674818E-5-0.0010380262575760142i
0,0.08,6570,2700,-1.8564107608546962E-5-0.0012829160481562581i
0,0.08,6580,2700,-2.7484319584804888E-5-0.0016255839548124284i
0,0.08,6590,2700,-4.650643044670617E-5-0.002163495581318646i
0,0.08,6600,2700,-1.002440835630029E-4-0.0031879071021424345i
0,0.08,6610,2700,-3.8774259090404656E-4-0.006145090638102937i
0,0.08,6620,2700,-0.08879821880830147+0.003593554898199955i
0,0.08,6630,2700,-3.8059723501878486E-4+0.005320755641378383i
0,0.08,6640,2700,-1.0088418557231757E-4+0.002375520862629739i
0,0.08,6650,2700,-5.045757635472092E-5+0.0013329062268261143i
0,0.08,6660,2700,-3.487839498382399E-5+7.612286255597297E-4i
0,0.08,6670,2700,-3.065412966217601E-5+3.666908873443927E-4i
0,0.08,6680,2700,-3.320334116948125E-5+4.355145332352698E-5i
0,0.08,6690,2700,-4.385447468830272E-5-2.680435303950237E-4i
0,0.08,6700,2700,-7.189415539256444E-5-6.321325575596368E-4i
0,0.08,6710,2700,-1.602870714417649E-4-0.001192552686319321i
0,0.08,6720,2700,-7.064038020270844E-4-0.0026210276234999354i
0,0.08,6730,2700,-0.006446259574359336+0.004455508757167024i
0,0.08,6740,2700,-3.5338976164329754E-4+0.0014992750713595463i
0,0.08,6750,2700,-9.945948371568518E-5+5.29189330474532E-4i
0,0.08,6760,2700,-4.300853566089065E-5+5.539120032624787E-5i
0,0.08,6770,2700,-2.307253038945072E-5-2.9976181445022347E-4i
0,0.08,6780,2700,-1.8791408931582922E-5-6.615832679441607E-4i
0,0.08,6790,2700,-4.214545382799753E-5-0.0011760454545108015i
0,0.08,6800,2700,-2.9618808590776665E-4-0.0024576358735163934i
0,0.08,6810,2700,-0.007244332845102045+0.004174808380214494i
0,0.08,6820,2700,-4.223835405888285E-4+0.001095340283102613i
0,0.08,6830,2700,-1.7371550270642733E-4+2.232323031943131E-4i
0,0.08,6840,2700,-1.113118281408796E-4-1.9058845336346293E-4i
0,0.08,6850,2700,-8.617846096291165E-5-4.795910821850814E-4i
0,0.08,6860,2700,-7.430072521218408E-5-7.254972587918147E-4i
0,0.08,6870,2700,-6.893636389687272E-5-9.61246425722354E-4i
0,0.08,6880,2700,-6.77407107931288E-5-0.001206410616292952i
0,0.08,6890,2700,-7.001782912830587E-5-0.0014777745708664338i
0,0.08,6900,2700,-7.6034292583125E-5-0.0017948012246980537i
0,0.08,6910,2700,-8.706219435874907E-5-0.0021852262931695058i
0,0.08,6920,2700,-1.0609063994744827E-4-0.0026946075715906614i
0,0.08,6930,2700,-1.4004242325152904E-4-0.003407598930737804i
0,0.08,6940,2700,-2.071410443035137E-4-0.004505524570768314i
0,0.08,6950,2700,-3.68705687501036E-4-0.006464289788972299i
0,0.08,6960,2700,-9.547374377689048E-4-0.011065415555178922i
0,0.08,6970,2700,-0.008977563331953401-0.03485694004706097i
0,0.08,6980,2700,-0.004948757451971202+0.027575036327198665i
0,0.08,6990,2700,-6.142527391858254E-4+0.010247361948938227i
0,0.08,7000,2700,-2.1304765109410155E-4+0.00623509618077156i
0,0.08,7010,2700,-1.0331375772262061E-4+0.004445873517559292i
0,0.08,7020,2700,-5.948275067702962E-5+0.0034245506595639544i
0,0.08,7030,2700,-3.8122139754919834E-5+0.002758120801671342i
0,0.08,7040,2700,-2.6346556778127656E-5+0.002284600473600555i
0,0.08,7050,2700,-1.928969769739914E-5+0.0019274604530408307i
0,0.08,7060,2700,-1.4801866541196892E-5+0.0016458114440847434i
0,0.08,7070,2700,-1.1822310743394212E-5+0.001415791396699716i
0,0.08,7080,2700,-9.782737183076829E-6+0.0012225099607784701i
0,0.08,7090,2700,-8.358883746841244E-6+0.00105616679140473i
0,0.08,7100,2700,-7.35649793160232E-6+9.100201537681008E-4i
0,0.08,7110,2700,-6.654866826448718E-6+7.792512797165565E-4i
0,0.08,7120,2700,-6.177107946986146E-6+6.602936794410023E-4i
0,0.08,7130,2700,-5.8737847236443635E-6+5.504176756655969E-4i
0,0.08,7140,2700,-5.713566195756246E-6+4.474613700205499E-4i
0,0.08,7150,2700,-5.677832514047355E-6+3.496483718024136E-4i
0,0.08,7160,2700,-5.757641584015992E-6+2.5545774820891215E-4i
0,0.08,7170,2700,-5.952244373656223E-6+1.6352494161159467E-4i
0,0.08,7180,2700,-6.268769546333761E-6+7.255942634815918E-5i
0,0.08,7190,2700,-6.722984577930465E-6-1.8731741452856524E-5i
0,0.08,7200,2700,-7.341290330068012E-6-1.117244718844493E-4i
0,0.08,7210,2700,-8.164409094826779E-6-2.0797375860582014E-4i
0,0.08,7220,2700,-9.253699304099046E-6-3.0934134327509474E-4i
0,0.08,7230,2700,-1.0701884757118927E-5-4.18180450952273E-4i
0,0.08,7240,2700,-1.2651669668608724E-5-5.376223933219024E-4i
0,0.08,7250,2700,-1.5329262151620268E-5-6.720497624543003E-4i
0,0.08,7260,2700,-1.9107863275432888E-5-8.279285522414822E-4i
0,0.08,7270,2700,-2.4635903415763324E-5-0.0010153799676118733i
0,0.08,7280,2700,-3.3118478898235884E-5-0.0012514243409221624i
0,0.08,7290,2700,-4.700837443176979E-5-0.0015675165737391037i
0,0.08,7300,2700,-7.201333128499479E-5-0.0020303443878461813i
0,0.08,7310,2700,-1.2507883520083063E-4-0.002818298508143852i
0,0.08,7320,2700,-3.140415422588754E-4-0.00474418967151075i
0,0.08,7330,2700,-0.006725928366858439+0.002043152215272932i
