% Model,hl2.mph
% Version,COMSOL 6.1.0.357
% Date,"Nov 12 2023, 14:04"
% Table,d1sweep - 
% d1 (cm),freq (Hz),"Total acoustic pressure (Pa), Pressure","Total acoustic velocity, z-component (m^3/s), Velocity"
3,260,1100,-8.961161204289515E-6+0.00239013041416703i
3,270,1100,-7.096781318688272E-6+0.002219847330043809i
3,280,1100,-5.689702596271239E-6+0.002074299825132932i
3,290,1100,-4.607756475681909E-6+0.0019482836085639972i
3,300,1100,-3.762492487298311E-6+0.0018379715685835356i
3,310,1100,-3.0930481584657494E-6+0.0017404852126880366i
3,320,1100,-2.5565272801555727E-6+0.0016536169064246373i
3,330,1100,-2.1220575246185226E-6+0.0015756444170131165i
3,340,1100,-1.7670078831230528E-6+0.001505203839423026i
3,350,1100,-1.474516242036945E-6+0.0014412005211582016i
3,360,1100,-1.2318349691421094E-6+0.0013827453504913587i
3,370,1100,-1.0292004920026782E-6+0.0013291083578782672i
3,380,1100,-8.590462972819385E-7+0.0012796843746018254i
3,390,1100,-7.154456815884101E-7+0.0012339672410881734i
3,400,1100,-5.937110907920124E-7+0.0011915301774592585i
3,410,1100,-4.901019992947432E-7+0.001152010661961198i
3,420,1100,-4.016091912914564E-7+0.0011150986520515212i
3,430,1100,-3.2579358559902894E-7+0.0010805273151288954i
3,440,1100,-2.60664507279376E-7+0.0010480656651674618i
3,450,1100,-2.045868310413704E-7+0.0010175126621389235i
3,460,1100,-1.5620949152633015E-7+9.88692445176426E-4i
3,470,1100,-1.1440996964769639E-7+9.614504524822818E-4i
3,480,1100,-7.82508389706657E-8+9.35650240695194E-4i
3,490,1100,-4.694549755378309E-8+9.111708603695027E-4i
3,500,1100,-1.9830954446379047E-8+8.87904676881961E-4i
3,510,1100,3.6539231381596394E-9+8.657555505947124E-4i
3,520,1100,2.3985904621883116E-8+8.446373086663803E-4i
3,530,1100,4.157154759527454E-8+8.244724550810191E-4i
3,540,1100,5.675870705110925E-8+8.051910763758651E-4i
3,550,1100,6.984594348409698E-8+7.867299090135236E-4i
3,560,1100,8.109025025166899E-8+7.690315409527384E-4i
3,570,1100,9.0713429031749E-8+7.520437251687079E-4i
3,580,1100,9.890737202861616E-8+7.357187869855704E-4i
3,590,1100,1.0583845557130707E-7+7.200131103549241E-4i
3,600,1100,1.116512078604204E-7+7.048866908335304E-4i
3,610,1100,1.1647138095365288E-7+6.903027451185835E-4i
3,620,1100,1.204085314556315E-7+6.762273687034349E-4i
3,630,1100,1.2355819413713118E-7+6.626292345980594E-4i
3,640,1100,1.260037166748621E-7+6.49479327187152E-4i
3,650,1100,1.278178108780738E-7+6.367507062210452E-4i
3,660,1100,1.2906386548115663E-7+6.244182966922741E-4i
3,670,1100,1.2979705727225902E-7+6.124587009739357E-4i
3,680,1100,1.3006529057064884E-7+6.008500301092472E-4i
3,690,1100,1.2990998950877954E-7+5.895717515651018E-4i
3,700,1100,1.2936676299267373E-7+5.786045511102588E-4i
3,710,1100,1.2846595836775803E-7+5.679302067635706E-4i
3,720,1100,1.272331165399253E-7+5.575314729889338E-4i
3,730,1100,1.2568933847500185E-7+5.473919734987466E-4i
3,740,1100,1.2385157046648833E-7+5.374961011703659E-4i
3,750,1100,1.2173281325564426E-7+5.278289236878179E-4i
3,760,1100,1.1934225787976547E-7+5.183760935911694E-4i
3,770,1100,1.1668534893311952E-7+5.09123761454012E-4i
3,780,1100,1.1376377364542989E-7+5.000584909122418E-4i
3,790,1100,1.1057537271544806E-7+4.911671742332459E-4i
3,800,1100,1.0711396595829432E-7+4.824369470397148E-4i
3,810,1100,1.0336908259212211E-7+4.738551006811632E-4i
3,820,1100,9.932558186726636E-8+4.654089905693396E-4i
3,830,1100,9.496314476066818E-8+4.5708593854794594E-4i
3,840,1100,9.025561105599146E-8+4.488731270377419E-4i
3,850,1100,8.517012784812833E-8+4.4075748225865766E-4i
3,860,1100,7.966606472925955E-8+4.3272554325234243E-4i
3,870,1100,7.369363652317038E-8+4.2476331266452316E-4i
3,880,1100,6.719215514988737E-8+4.1685608423890845E-4i
3,890,1100,6.008780611305113E-8+4.089882406370745E-4i
3,900,1100,5.229080914195109E-8+4.011430134146908E-4i
3,910,1100,4.3691772765629665E-8+3.933021945852167E-4i
3,920,1100,3.415698296504408E-8+3.8544578595042886E-4i
3,930,1100,2.3522266395583007E-8+3.775515679213646E-4i
3,940,1100,1.1584926557541637E-8+3.695945633890562E-4i
3,950,1100,-1.9069572841993603E-9+3.615463635657279E-4i
3,960,1100,-1.7268886551241357E-8+3.5337427046308183E-4i
3,970,1100,-3.4899436741527834E-8+3.450401930347344E-4i
3,980,1100,-5.530707856627067E-8+3.364992082330802E-4i
3,990,1100,-7.914762368152455E-8+3.276976599152833E-4i
3,1000,1100,-1.072773527804017E-7+3.1857061052594383E-4i
3,1010,1100,-1.4082975168416068E-7+3.090383708552818E-4i
3,1020,1100,-1.8132857062789424E-7+2.9900169154387806E-4i
3,1030,1100,-2.3085814712254258E-7+2.883349705476278E-4i
3,1040,1100,-2.9232650592339757E-7+2.7687644849883297E-4i
3,1050,1100,-3.698834953782241E-7+2.6441370668654567E-4i
3,1060,1100,-4.696073054986099E-7+2.506616114522579E-4i
3,1070,1100,-6.006748697956428E-7+2.3522767559345454E-4i
3,1080,1100,-7.774470872862068E-7+2.1755557852509363E-4i
3,1090,1100,-1.0233834080966498E-6+1.9682888845343104E-4i
3,1100,1100,-1.3788699982385762E-6+1.7179791473891047E-4i
3,1110,1100,-1.9181438403657904E-6+1.4044710197272668E-4i
3,1120,1100,-2.789688493390001E-6+9.930060579196598E-5i
3,1130,1100,-4.326078422798926E-6+4.180531545533197E-5i
3,1140,1100,-7.4019250176174775E-6-4.604435322211431E-5i
3,1150,1100,-1.496617679585396E-5-2.0050228059169772E-4i
3,1160,1100,-4.2626671025546904E-5-5.531777877725274E-4i
3,1170,1100,-3.7731971970402894E-4-0.002226044513245669i
3,1180,1100,-4.2192556681678987E-4+0.002966054654969937i
3,1190,1100,-4.791968132374196E-5+0.0012030911886770064i
3,1200,1100,-1.7669128848968773E-5+8.428857125508702E-4i
3,1210,1100,-9.24606939534017E-6+6.865804360150927E-4i
3,1220,1100,-5.7387633871870125E-6+5.982413213660091E-4i
3,1230,1100,-3.9419193240373335E-6+5.407915567470005E-4i
3,1240,1100,-2.8961404396004777E-6+4.999801376764871E-4i
3,1250,1100,-2.2324273694544193E-6+4.691603128567637E-4i
3,1260,1100,-1.7839598941108253E-6+4.4481448016461957E-4i
3,1270,1100,-1.4662295565977555E-6+4.2490641767010885E-4i
3,1280,1100,-1.2326353514127544E-6+4.0817548474091157E-4i
3,1290,1100,-1.0557313778977695E-6+3.937992288885003E-4i
3,1300,1100,-9.184798021496586E-7+3.812180137487888E-4i
3,1310,1100,-8.098385174246593E-7+3.700376239757273E-4i
3,1320,1100,-7.223897061794664E-7+3.599721877370746E-4i
3,1330,1100,-6.509966409540298E-7+3.508092013637707E-4i
3,1340,1100,-5.920085233394823E-7+3.4238727555294053E-4i
3,1350,1100,-5.427716559172318E-7+3.3458151229298085E-4i
3,1360,1100,-5.013189731076718E-7+3.272936238619091E-4i
3,1370,1100,-4.6616716088477474E-7+3.2044509070999847E-4i
3,1380,1100,-4.3618072043446183E-7+3.139723198792681E-4i
3,1390,1100,-4.104788443979589E-7+3.0782315205347944E-4i
3,1400,1100,-3.883703511901809E-7+3.0195429713993375E-4i
3,1410,1100,-3.6930741679436466E-7+2.963294212772464E-4i
3,1420,1100,-3.528521537240261E-7+2.909176985999571E-4i
3,1430,1100,-3.3865213224446333E-7+2.856926995850192E-4i
3,1440,1100,-3.264222323333944E-7+2.806315264104622E-4i
3,1450,1100,-3.1593104951783824E-7+2.757141317031543E-4i
3,1460,1100,-3.0699062748276174E-7+2.7092277477890406E-4i
3,1470,1100,-2.9944865863261116E-7+2.662415817649218E-4i
3,1480,1100,-2.931825450113833E-7+2.616561846191011E-4i
3,1490,1100,-2.880948863895271E-7+2.5715342017604325E-4i
3,1500,1100,-2.841100858143142E-7+2.5272107471701157E-4i
3,1510,1100,-2.8117185170711085E-7+2.4834766268750687E-4i
3,1520,1100,-2.7924144205969517E-7+2.4402223041343276E-4i
3,1530,1100,-2.7829654658918914E-7+2.3973417722390845E-4i
3,1540,1100,-2.783307439072424E-7+2.354730874286499E-4i
3,1550,1100,-2.7935350577870024E-7+2.3122856721894872E-4i
3,1560,1100,-2.81390753229171E-7+2.2699008081849612E-4i
3,1570,1100,-2.8448600258056335E-7+2.2274678012563595E-4i
3,1580,1100,-2.8870217663410945E-7+2.1848732165289923E-4i
3,1590,1100,-2.9412420037922415E-7+2.141996637373089E-4i
3,1600,1100,-3.008625570883771E-7+2.0987083568621635E-4i
3,1610,1100,-3.090580551527923E-7+2.0548666860088316E-4i
3,1620,1100,-3.188881581541564E-7+2.0103147488232761E-4i
3,1630,1100,-3.3057537341117413E-7+1.9648765956115945E-4i
3,1640,1100,-3.443983985875913E-7+1.9183524114576344E-4i
3,1650,1100,-3.6070702280197794E-7+1.8705125195780315E-4i
3,1660,1100,-3.799422184521536E-7+1.8210897686016836E-4i
3,1670,1100,-4.026635219258691E-7+1.7697697324354773E-4i
3,1680,1100,-4.295868179476961E-7+1.71617791543128E-4i
3,1690,1100,-4.616372316824863E-7+1.6598628026792865E-4i
3,1700,1100,-5.000243761182907E-7+1.6002730575583347E-4i
3,1710,1100,-5.463513634265648E-7+1.5367263322512548E-4i
3,1720,1100,-6.027759813669469E-7+1.4683658255280286E-4i
3,1730,1100,-6.722545264208329E-7+1.394098547523851E-4i
3,1740,1100,-7.589203805262105E-7+1.3125055955744649E-4i
3,1750,1100,-8.686894246133425E-7+1.2217083960782834E-4i
3,1760,1100,-1.0102616453855173E-6+1.1191634236898682E-4i
3,1770,1100,-1.1968448241090952E-6+1.0013363849787882E-4i
3,1780,1100,-1.4492614923875459E-6+8.631643140120746E-5i
3,1790,1100,-1.8018673599966125E-6+6.971249041812046E-5i
3,1800,1100,-2.3146081615345008E-6+4.915321788198918E-5i
3,1810,1100,-3.0997200485994203E-6+2.2718772129119555E-5i
3,1820,1100,-4.387535174760968E-6-1.2981738306865414E-5i
3,1830,1100,-6.713561829434385E-6-6.455306932615105E-5i
3,1840,1100,-1.1569581646176961E-5-1.4679965212038347E-4i
3,1850,1100,-2.4510121281159165E-5-3.0113246573316695E-4i
3,1860,1100,-8.2019705892576E-5-7.031583008586295E-4i
3,1870,1100,-0.0021751012825130607-0.0038411818140142357i
3,1880,1100,-1.9352919912671762E-4+0.0015237744031723535i
3,1890,1100,-3.903619803550171E-5+7.825745025416352E-4i
3,1900,1100,-1.6425931329695997E-5+5.65533135636622E-4i
3,1910,1100,-9.105421387631584E-6+4.6141563091350716E-4i
3,1920,1100,-5.842295155898474E-6+3.9979176428815195E-4i
3,1930,1100,-4.106827762339236E-6+3.587030202864586E-4i
3,1940,1100,-3.073734973897263E-6+3.2909448466655926E-4i
3,1950,1100,-2.408668001476228E-6+3.0655208034770633E-4i
3,1960,1100,-1.9551606334862445E-6+2.8866724804624185E-4i
3,1970,1100,-1.6319991655308798E-6+2.7401402379676577E-4i
3,1980,1100,-1.3935971794746577E-6+2.616941810802044E-4i
3,1990,1100,-1.2127473610419597E-6+2.5111360205579754E-4i
3,2000,1100,-1.0723889650046106E-6+2.4186346023013388E-4i
3,2010,1100,-9.613797878206062E-7+2.3365305812143367E-4i
3,2020,1100,-8.721910642399956E-7+2.2626989037354618E-4i
3,2030,1100,-7.995866657589518E-7+2.19554870427585E-4i
3,2040,1100,-7.39833788074265E-7+2.1338640212453737E-4i
3,2050,1100,-6.902139458464569E-7+2.076698172927046E-4i
3,2060,1100,-6.487104098018818E-7+2.0233018070797058E-4i
3,2070,1100,-6.138028974219325E-7+1.9730727127441588E-4i
3,2080,1100,-5.843294407628037E-7+1.9255200633373746E-4i
3,2090,1100,-5.593914637974159E-7+1.880238449411789E-4i
3,2100,1100,-5.382873243922537E-7+1.8368886869079233E-4i
3,2110,1100,-5.204650180644318E-7+1.795183398454722E-4i
3,2120,1100,-5.054880412648693E-7+1.7548760094732749E-4i
3,2130,1100,-4.930104629240542E-7+1.7157522199154972E-4i
3,2140,1100,-4.827585571862107E-7+1.6776232903079717E-4i
3,2150,1100,-4.745171975053273E-7+1.6403206680656534E-4i
3,2160,1100,-4.6811977327184364E-7+1.6036916080691555E-4i
3,2170,1100,-4.6344077030404477E-7+1.567595529955897E-4i
3,2180,1100,-4.603904192175258E-7+1.531900916046247E-4i
3,2190,1100,-4.589110026448502E-7+1.4964825964754855E-4i
3,2200,1100,-4.5897454979147973E-7+1.461219297232229E-4i
3,2210,1100,-4.6058175313510844E-7+1.4259913458541013E-4i
3,2220,1100,-4.6376202994112186E-7+1.3906784406500375E-4i
3,2230,1100,-4.685747305268425E-7+1.3551573937143875E-4i
3,2240,1100,-4.751115743812906E-7+1.3192997561497632E-4i
3,2250,1100,-4.835004826888087E-7+1.2829692256100873E-4i
3,2260,1100,-4.939110811824988E-7+1.2460187206138882E-4i
3,2270,1100,-5.065622829269969E-7+1.2082869813001489E-4i
3,2280,1100,-5.217325437080555E-7+1.1695945195175428E-4i
3,2290,1100,-5.397736383036202E-7+1.1297386878446659E-4i
3,2300,1100,-5.611291720941057E-7+1.088487560369613E-4i
3,2310,1100,-5.863595779112256E-7+1.0455722070843095E-4i
3,2320,1100,-6.161761459835187E-7+1.0006767817954653E-4i
3,2330,1100,-6.514878459477903E-7+9.53425603899488E-5i
3,2340,1100,-6.934665713768554E-7+9.033660541228581E-5i
3,2350,1100,-7.4363938263343E-7+8.499455519139632E-5i
3,2360,1100,-8.040210502755095E-7+7.92480015803486E-5i
3,2370,1100,-8.773079242067474E-7+7.301098133173309E-5i
3,2380,1100,-9.671669935436722E-7+6.617368914156546E-5i
3,2390,1100,-1.0786755897041838E-6+5.859327870095148E-5i
3,2400,1100,-1.2190033181316203E-6+5.007999989392503E-5i
3,2410,1100,-1.3984850952872023E-6+4.0375525472702276E-5i
3,2420,1100,-1.6323031023912823E-6+2.9117335768622635E-5i
3,2430,1100,-1.942924697297996E-6+1.5775394601119074E-5i
3,2440,1100,-2.3619219778324875E-6-4.803071768425283E-7i
3,2450,1100,-2.9126245050068463E-6-2.1229684385286255E-5i
3,2460,1100,-4.751266253448422E-5-7.459463751207655E-5i
3,2470,1100,-6.2920971326384854E-6-7.837814462458413E-5i
3,2480,1100,-9.094685955029084E-6-1.2979452158454755E-4i
3,2490,1100,-1.5277830843029978E-5-2.1078961857895094E-4i
3,2500,1100,-3.172589440407928E-5-3.620598346582967E-4i
3,2510,1100,-1.0344682097316564E-4-7.511124189041587E-4i
3,2520,1100,-0.002217959872671826-0.0032818854516440555i
3,2530,1100,-2.52826673175566E-4+0.0014597845803454436i
3,2540,1100,-5.021463394530814E-5+7.189789043497518E-4i
3,2550,1100,-2.0933378543729038E-5+5.0137487731633E-4i
3,2560,1100,-1.153177457824138E-5+3.9733843583741874E-4i
3,2570,1100,-7.366883545339864E-6+3.3599805901872356E-4i
3,2580,1100,-5.1631690419652345E-6+2.9526480563783715E-4i
3,2590,1100,-3.857274110475861E-6+2.660386674471049E-4i
3,2600,1100,-3.020084585066275E-6+2.4388747102204697E-4i
3,2610,1100,-2.4514536789088846E-6+2.263945394770823E-4i
3,2620,1100,-2.0478004399605245E-6+2.121299481122693E-4i
3,2630,1100,-1.7511387783786497E-6+2.0019340519468427E-4i
3,2640,1100,-1.5269469209905585E-6+1.8998965293909998E-4i
3,2650,1100,-1.3536284826286622E-6+1.8110919945867616E-4i
3,2660,1100,-1.2171111364125424E-6+1.7326093293169913E-4i
3,2670,1100,-1.1079074876597008E-6+1.6623206753292187E-4i
3,2680,1100,-1.0194340285206577E-6+1.598633054763143E-4i
3,2690,1100,-9.470082766673918E-7+1.540328711395931E-4i
3,2700,1100,-8.872285092092946E-7+1.4864592567685915E-4i
3,2710,1100,-8.375779567059572E-7+1.4362735691119598E-4i
3,2720,1100,-7.961652534264908E-7+1.3891674975927316E-4i
3,2730,1100,-7.61550123989738E-7+1.3446480204557882E-4i
3,2740,1100,-7.326238364003195E-7+1.302307203088658E-4i
3,2750,1100,-7.085257025516505E-7+1.2618029338533544E-4i
3,2760,1100,-6.88583834519141E-7+1.2228444295525967E-4i
3,2770,1100,-6.722725619583159E-7+1.1851811477124724E-4i
3,2780,1100,-6.591815232016914E-7+1.148594162310861E-4i
3,2790,1100,-6.489931004679573E-7+1.1128893372814418E-4i
3,2800,1100,-6.414659475456778E-7+1.0778918188646752E-4i
3,2810,1100,-6.364230752754256E-7+1.0434414949596536E-4i
3,2820,1100,-6.337434491625254E-7+1.0093891566928246E-4i
3,2830,1100,-6.333563971142154E-7+9.75593156973201E-5i
3,2840,1100,-6.352383770455108E-7+9.419164008261009E-5i
3,2850,1100,-6.394118494261197E-7+9.082235278782492E-5i
3,2860,1100,-6.459461642231358E-7+8.743781615781265E-5i
3,2870,1100,-6.549605249157155E-7+8.402401042333482E-5i
3,2880,1100,-6.666292526561853E-7+8.056623521975551E-5i
3,2890,1100,-6.811897603153708E-7+7.704877909303905E-5i
3,2900,1100,-6.98953882428572E-7+7.345454033556568E-5i
3,2910,1100,-7.203235263739862E-7+6.976457836029437E-5i
3,2920,1100,-7.458120592460257E-7+6.595756863127742E-5i
3,2930,1100,-7.760734985414797E-7+6.200912504798473E-5i
3,2940,1100,-8.11942549856666E-7+5.789094025189852E-5i
3,2950,1100,-8.544900231950363E-7+5.3569674394261574E-5i
3,2960,1100,-9.051004819667731E-7+4.900549293897651E-5i
3,2970,1100,-9.655826862873864E-7+4.4150108255205495E-5i
3,2980,1100,-1.0383294561120328E-6+3.894410828516632E-5i
3,2990,1100,-1.1265537653475135E-6+3.331324152755695E-5i
3,3000,1100,-1.234645494028209E-6+2.716314084407676E-5i
3,3010,1100,-1.3687247530036086E-6+2.0371653821612145E-5i
3,3020,1100,-1.5375260970355828E-6+1.2777399028658438E-5i
3,3030,1100,-1.7538609372092687E-6+4.1621755180204635E-6i
3,3040,1100,-2.037134970479925E-6-5.7770207453159425E-6i
3,3050,1100,-2.4178907641304487E-6-1.7474341334302683E-5i
3,3060,1100,-2.94647941365002E-6-3.157560138790322E-5i
3,3070,1100,-3.7107893712339096E-6-4.908652317282216E-5i
3,3080,1100,-4.875727325558229E-6-7.166605855125888E-5i
3,3090,1100,-6.781355183581516E-6-1.0226270254388683E-4i
3,3100,1100,-1.022556926200888E-5-1.4667434809136236E-4i
3,3110,1100,-1.7468804198115303E-5-2.180885969041105E-4i
3,3120,1100,-3.720793413575688E-5-3.5428025152839973E-4i
3,3130,1100,-1.3121505465788597E-4-7.221417038930662E-4i
3,3140,1100,-0.003815510664995746-0.0019404229159922703i
3,3150,1100,-1.846982964020365E-4+9.884481480238654E-4i
3,3160,1100,-4.2511665712318116E-5+5.070913143453418E-4i
3,3170,1100,-1.8225435516756237E-5+3.46736045623018E-4i
3,3180,1100,-1.0044553213374577E-5+2.649204424696183E-4i
3,3190,1100,-6.3522114727082475E-6+2.133467918751865E-4i
3,3200,1100,-4.39299274281049E-6+1.7579542007217116E-4i
3,3210,1100,-3.2555578798652823E-6+1.4477761846036437E-4i
3,3220,1100,-2.5926297340041043E-6+1.1540177655499921E-4i
3,3230,1100,-2.32422742225307E-6+8.228714947679767E-5i
3,3240,1100,-2.763420508450666E-6+3.433874121921881E-5i
3,3250,1100,-6.825456009109266E-6-7.2385402417148E-5i
3,3260,1100,-2.5394024522121516E-4-0.0010947850004935263i
3,3270,1100,-2.234099633288278E-5+4.4527993235968477E-4i
3,3280,1100,-6.190617062870412E-6+2.6158021194370345E-4i
3,3290,1100,-3.4854166180334142E-6+2.0489227848517904E-4i
3,3300,1100,-2.4811993164859E-6+1.7545858309424056E-4i
3,3310,1100,-1.9705602877722635E-6+1.564828925999012E-4i
3,3320,1100,-1.6635552696657345E-6+1.4270041116945997E-4i
3,3330,1100,-1.4593673766196876E-6+1.3191321659940326E-4i
3,3340,1100,-1.3144234207675953E-6+1.230309917652431E-4i
3,3350,1100,-1.206949279883452E-6+1.1544559755107709E-4i
3,3360,1100,-1.1248741997153391E-6+1.0878750202141633E-4i
3,3370,1100,-1.0609690918068178E-6+1.028168885729617E-4i
3,3380,1100,-1.0106423266935107E-6+9.736972148670596E-5i
3,3390,1100,-9.708432666201659E-7+9.232881561337751E-5i
3,3400,1100,-9.394752121939034E-7+8.760728907596143E-5i
3,3410,1100,-9.150619000538609E-7+8.313858067615485E-5i
3,3420,1100,-8.965487595841268E-7+7.887014717943054E-5i
3,3430,1100,-8.831799232254209E-7+7.475932087372752E-5i
3,3440,1100,-8.744199946141245E-7+7.077048458279441E-5i
3,3450,1100,-8.699035268059279E-7+6.687307509148272E-5i
3,3460,1100,-8.694024934126422E-7+6.304011931407992E-5i
3,3470,1100,-8.728060873789755E-7+5.924711721012199E-5i
3,3480,1100,-8.801095420482615E-7+5.547114944357883E-5i
3,3490,1100,-8.914101330354682E-7+5.169012573364178E-5i
3,3500,1100,-9.069095104118082E-7+4.7882112232137436E-5i
3,3510,1100,-9.26922272220334E-7+4.402468876391306E-5i
3,3520,1100,-9.518913808226142E-7+4.0094292401585115E-5i
3,3530,1100,-9.824117695268828E-7+3.606550403572575E-5i
3,3540,1100,-1.0192644180743568E-6+3.191022965317799E-5i
3,3550,1100,-1.0634644584720075E-6+2.759671728888323E-5i
3,3560,1100,-1.1163287547563548E-6+2.308833231657619E-5i
3,3570,1100,-1.1795712778288611E-6+1.834198462136041E-5i
3,3580,1100,-1.2554391389081487E-6+1.330605559784311E-5i
3,3590,1100,-1.3469095183807839E-6+7.91760116901008E-6i
3,3600,1100,-1.4579800355628072E-6+2.098492361891316E-6i
3,3610,1100,-1.594106268397698E-6-4.2500323260682985E-6i
3,3620,1100,-1.7628777207164956E-6-1.1255242832118864E-5i
3,3630,1100,-1.9750927629630927E-6-1.9084605957141823E-5i
3,3640,1100,-2.2465259292876354E-6-2.796364749748044E-5i
